CustomerID,TotalRevenue,TotalQuantity,InvoiceCount,ProductVariety,AverageOrderValue,AverageQuantity,Recency,Frequency,Monetary,RevenuePerInvoice,RevenuePerProduct,CustomerLifetimeValue,RevenueContribution,Cluster,Segment,SegmentRank
14646.0,11327.65,15168,87,489,13.11070601851852,17.555555555555557,2,87,11327.65,130.2028735632184,23.16492842535787,1140.6314236111111,0.1306440685235849,0,High Value Customers,14
13319.0,16648.95,7673,57,335,19.633195754716983,9.048349056603774,5,57,16648.95,292.08684210526314,49.69835820895523,1119.092158018868,0.1920156929853712,0,High Value Customers,15
14527.0,22381.2,5981,122,598,8.684982537834692,2.320915793558401,3,122,22381.2,183.45245901639345,37.42675585284281,1059.5678696158325,0.2581268865510552,0,High Value Customers,16
17511.0,12108.57,20808,51,273,20.24844481605351,34.79598662207358,3,51,12108.57,237.42294117647057,44.353736263736266,1032.670685618729,0.1396505761391484,0,High Value Customers,17
18172.0,8486.5,4816,46,140,22.1579634464752,12.574412532637076,31,46,8486.5,184.4891304347826,60.61785714285714,1019.2663185378592,0.0978765134450132,0,High Value Customers,18
17841.0,58736.06,34332,210,2112,4.760967820377726,2.7828483423846966,2,210,58736.06,279.6955238095238,27.810634469696968,999.8032422793224,0.6774148077884997,1,VIP Customers,8
17243.0,14350.17,6041,68,340,14.465897177419356,6.089717741935484,1,68,14350.17,211.03191176470588,42.206382352941176,983.6810080645162,0.1655034003350292,0,High Value Customers,19
12682.0,16792.02,9001,52,318,18.616430155210644,9.978935698447891,4,52,16792.02,322.92346153846154,52.80509433962264,968.0543680709536,0.1936657481056891,0,High Value Customers,20
13078.0,9605.7,4340,56,126,17.06163410301954,7.708703374777975,3,56,9605.7,171.53035714285716,76.2357142857143,955.4515097690942,0.110784472420758,0,High Value Customers,21
13199.0,2038.29,1801,38,40,24.55771084337349,21.698795180722893,8,38,2038.29,53.639210526315786,50.95725,933.1930120481928,0.0235080090249026,0,High Value Customers,22
15039.0,26597.24,12550,90,560,10.33705402254178,4.877574815390594,10,90,26597.24,295.5248888888889,47.49507142857143,930.3348620287602,0.3067513248642247,0,High Value Customers,23
13093.0,12106.55,11743,46,129,19.526693548387097,18.94032258064516,276,46,12106.55,263.1858695652174,93.84922480620156,898.2279032258065,0.1396272790723766,0,High Value Customers,24
17389.0,3093.67,2382,42,38,21.335655172413794,16.427586206896553,3,42,3093.67,73.65880952380952,81.41236842105263,896.0975172413794,0.0356799190890748,0,High Value Customers,25
15615.0,15467.07,10226,45,285,18.74796363636364,12.395151515151516,10,45,15467.07,343.7126666666667,54.270421052631576,843.6583636363637,0.178384832947618,0,High Value Customers,26
14606.0,27980.86,14160,191,1258,4.4168681925809,2.2352012628255724,1,191,27980.86,146.4966492146597,22.24233704292528,843.6218247829519,0.3227088929468016,1,VIP Customers,9
16705.0,7423.691,4568,35,214,23.79388141025641,14.64102564102564,1,35,7423.691,212.10545714285715,34.69014485981308,832.7858493589744,0.085618923227847,0,High Value Customers,27
16133.0,6376.57,4540,50,244,16.64900783289817,11.85378590078329,4,50,6376.57,127.5314,26.133483606557377,832.4503916449086,0.0735422658738075,0,High Value Customers,28
14680.0,15011.49,8557,52,203,15.918865323435844,9.07423117709438,25,52,15011.49,288.6825,73.94822660098522,827.7809968186639,0.1731305370664798,0,High Value Customers,29
17865.0,16698.68,9533,44,373,18.554088888888888,10.592222222222222,31,44,16698.68,379.5154545454545,44.76857908847185,816.379911111111,0.1925892390896097,0,High Value Customers,30
16779.0,12552.94,8802,52,267,15.555068153655515,10.907063197026025,2,52,12552.94,241.40269230769232,47.01475655430712,808.8635439900868,0.1447755848329045,0,High Value Customers,31
14560.0,3374.68,2559,39,57,20.57731707317073,15.603658536585366,7,39,3374.68,86.5302564102564,59.20491228070175,802.5153658536585,0.0389208640066714,0,High Value Customers,32
15738.0,7893.94,6996,41,69,19.539455445544554,17.316831683168317,19,41,7893.94,192.53512195121957,114.4049275362319,801.1176732673267,0.0910423996399137,0,High Value Customers,33
12681.0,22756.14,14798,45,452,17.25257012888552,11.219105382865807,15,45,22756.14,505.692,50.345442477876105,776.3656557998484,0.2624511450735406,0,High Value Customers,34
14849.0,12875.08,10243,42,271,18.44567335243553,14.674785100286533,22,42,12875.08,306.5495238095238,47.50952029520296,774.7182808022923,0.1484908903229388,0,High Value Customers,35
14051.0,3250.38,1985,31,56,24.81206106870229,15.15267175572519,1,31,3250.38,104.85096774193548,58.0425,769.173893129771,0.0374872870761093,0,High Value Customers,36
16843.0,10069.39,11429,34,271,22.228233995584983,25.229580573951434,43,34,10069.39,296.1585294117647,37.15642066420664,755.7599558498896,0.1161323025650246,0,High Value Customers,37
17581.0,13765.31,8113,41,376,18.304933510638296,10.788563829787234,1,41,13765.31,335.73926829268294,36.60986702127659,750.5022739361701,0.1587580921804954,0,High Value Customers,38
17677.0,8286.0,5865,44,273,17.049382716049383,12.067901234567902,2,44,8286.0,188.3181818181818,30.35164835164835,750.1728395061729,0.0955641065698909,0,High Value Customers,39
13777.0,2523.7000000000003,1735,34,33,21.94521739130435,15.08695652173913,9,34,2523.7000000000003,74.2264705882353,76.47575757575758,746.137391304348,0.0291063403029729,0,High Value Customers,40
16525.0,2131.84,1378,39,52,19.03428571428572,12.303571428571429,2,39,2131.84,54.6625641025641,40.99692307692308,742.3371428571429,0.0245869400132701,0,High Value Customers,41
12437.0,9999.73,7118,38,272,19.119942638623325,13.609942638623329,2,38,9999.73,263.1507894736842,36.76371323529412,726.5578202676863,0.1153288997574385,0,High Value Customers,42
15498.0,14374.06,9814,41,557,17.680270602706027,12.071340713407134,3,41,14374.06,350.58682926829266,25.8062118491921,724.8910947109471,0.1657789285158105,0,High Value Customers,43
13102.0,8595.26,5368,37,201,19.57917995444192,12.227790432801822,1,37,8595.26,232.30432432432437,42.76248756218906,724.4296583143508,0.0991308644262516,0,High Value Customers,44
14667.0,15955.69,9536,54,558,13.296408333333334,7.946666666666666,11,54,15955.69,295.4757407407408,28.594426523297493,718.0060500000001,0.1840201858020931,0,High Value Customers,45
14895.0,15693.98,7763,35,395,20.48822454308094,10.134464751958223,8,35,15693.98,448.3994285714286,39.73159493670886,717.0878590078329,0.1810018316709796,0,High Value Customers,46
13267.0,7417.55,3575,36,147,19.62314814814815,9.457671957671955,3,36,7417.55,206.04305555555555,50.45952380952381,706.4333333333334,0.0855480978382204,0,High Value Customers,47
16839.0,3496.57,2147,36,102,19.318066298342544,11.861878453038674,9,36,3496.57,97.12694444444443,34.28009803921569,695.4503867403316,0.0403266459219265,0,High Value Customers,48
13534.0,7662.400000000001,3839,35,163,19.59693094629156,9.81841432225064,2,35,7662.400000000001,218.9257142857143,47.00858895705522,685.8925831202047,0.0883720021941989,0,High Value Customers,49
17428.0,9587.48,6594,37,329,18.50864864864865,12.72972972972973,38,37,9587.48,259.12108108108106,29.14127659574468,684.82,0.1105743374917569,0,High Value Customers,50
12709.0,5999.69,5005,30,136,22.55522556390977,18.81578947368421,15,30,5999.69,199.98966666666664,44.11536764705882,676.6567669172932,0.06919563294066,0,High Value Customers,51
15189.0,2246.6800000000003,1059,34,83,19.88212389380531,9.371681415929205,4,34,2246.6800000000003,66.07882352941178,27.068433734939763,675.9922123893806,0.0259114128588513,0,High Value Customers,52
14031.0,7739.13,3534,39,239,17.046541850220265,7.784140969162996,7,39,7739.13,198.4392307692308,32.38129707112971,664.8151321585904,0.0892569447354863,0,High Value Customers,53
15856.0,10996.34,10097,51,352,12.846191588785048,11.79556074766355,4,51,10996.34,215.6145098039216,31.23960227272727,655.1557710280374,0.1268230035769677,0,High Value Customers,54
16523.0,7111.18,3606,27,169,24.10569491525424,12.223728813559324,2,27,7111.18,263.37703703703704,42.07798816568047,650.8537627118644,0.0820146709338253,0,High Value Customers,55
13854.0,1700.45,1141,32,46,20.24345238095238,13.583333333333334,9,32,1700.45,53.1390625,36.96630434782609,647.7904761904762,0.019611632273325,0,High Value Customers,56
15290.0,5390.91,4026,26,76,24.72894495412844,18.46788990825688,5,26,5390.91,207.3426923076923,70.93302631578948,642.9525688073395,0.0621744506093037,0,High Value Customers,57
18061.0,1847.86,1010,24,27,26.78057971014493,14.63768115942029,22,24,1847.86,76.99416666666667,68.43925925925926,642.7339130434783,0.0213117414875982,0,High Value Customers,58
15159.0,12563.62,10981,34,364,18.61277037037037,16.26814814814815,2,34,12563.62,369.5182352941177,34.51543956043956,632.8341925925926,0.1448987594235594,0,High Value Customers,59
12647.0,8094.75,4018,33,221,19.13652482269504,9.498817966903074,22,33,8094.75,245.29545454545453,36.62782805429864,631.5053191489362,0.0933583818074613,0,High Value Customers,60
17706.0,12577.61,6138,31,364,20.28646774193549,9.9,4,31,12577.61,405.7293548387097,34.55387362637363,628.8805000000001,0.1450601089107562,0,High Value Customers,61
12569.0,3477.14,1730,32,90,19.425363128491615,9.664804469273744,2,32,3477.14,108.660625,38.63488888888889,621.6116201117318,0.0401025558192651,0,High Value Customers,62
17017.0,6824.89,5957,27,101,22.97942760942761,20.05723905723906,3,27,6824.89,252.7737037037037,67.57316831683168,620.4445454545455,0.0787128307129837,0,High Value Customers,63
17377.0,13335.43,6427,77,502,8.028555087296809,3.8693558097531606,24,77,13335.43,173.1874025974026,26.564601593625497,618.1987417218543,0.1538001995746223,0,High Value Customers,64
14194.0,16020.73,9259,35,418,17.6051978021978,10.174725274725274,5,35,16020.73,457.7351428571428,38.3271052631579,616.181923076923,0.1847703052193397,0,High Value Customers,65
12621.0,11705.98,7885,33,332,18.55147385103011,12.496038034865292,2,33,11705.98,354.72666666666663,35.258975903614456,612.1986370839936,0.1350074245987221,0,High Value Customers,66
12540.0,12251.11,8917,32,336,19.08272585669782,13.889408099688474,20,32,12251.11,382.8471875,36.4616369047619,610.6472274143302,0.1412945186627391,0,High Value Customers,67
14543.0,1881.84,592,33,65,18.44941176470588,5.803921568627451,29,33,1881.84,57.025454545454544,28.95138461538461,608.8305882352942,0.0217036396702249,0,High Value Customers,68
14180.0,5049.35,789,33,120,18.361272727272727,2.869090909090909,11,33,5049.35,153.01060606060608,42.07791666666667,605.922,0.0582351703486216,0,High Value Customers,69
15358.0,15397.12,13598,42,357,14.37639589169001,12.696545284780578,5,42,15397.12,366.59809523809525,43.12918767507003,603.8086274509803,0.177578085511634,0,High Value Customers,70
16558.0,11595.56,7120,38,381,15.862599179206564,9.740082079343363,1,38,11595.56,305.14631578947365,30.434540682414696,602.7787688098495,0.1337339285032059,0,High Value Customers,71
17448.0,14523.67,11534,46,569,13.025713004484304,10.34439461883408,497,46,14523.67,315.7319565217391,25.524903339191564,599.182798206278,0.1675044107731025,0,High Value Customers,72
14709.0,8039.59,3791,25,105,23.507573099415204,11.084795321637428,15,25,8039.59,321.5836,76.5675238095238,587.6893274853801,0.0927222104197718,0,High Value Customers,73
12583.0,7465.86,5962,27,125,21.515446685878963,17.181556195965417,3,27,7465.86,276.5133333333333,59.72688,580.917060518732,0.0861052667965105,0,High Value Customers,74
15513.0,6713.05,4420,29,205,19.34596541786744,12.737752161383286,33,29,6713.05,231.4844827586207,32.74658536585366,561.0329971181557,0.0774229574715189,0,High Value Customers,75
16945.0,7911.66,5541,33,229,16.90525641025641,11.83974358974359,22,33,7911.66,239.74727272727276,34.54873362445415,557.8734615384615,0.0912467679682287,0,High Value Customers,76
12747.0,4405.78,1630,26,81,21.387281553398054,7.912621359223301,2,26,4405.78,169.4530769230769,54.39234567901234,556.0693203883495,0.0508127479415271,0,High Value Customers,77
14952.0,3629.39,1985,24,139,22.970822784810125,12.563291139240508,60,24,3629.39,151.22458333333333,26.11071942446043,551.299746835443,0.0418584857281796,0,High Value Customers,78
13599.0,6144.53,4429,31,223,17.70757925072046,12.763688760806916,1,31,6144.53,198.2106451612903,27.55394618834081,548.9349567723343,0.0708661018274067,0,High Value Customers,79
13013.0,8812.83,4983,28,278,19.411519823788545,10.975770925110131,1,28,8812.83,314.74392857142857,31.700827338129496,543.5225550660792,0.101640143048797,0,High Value Customers,80
16210.0,2869.23,1195,27,111,20.064545454545456,8.356643356643357,2,27,2869.23,106.26777777777778,25.84891891891892,541.7427272727273,0.0330914073731026,0,High Value Customers,81
18223.0,11158.05,5196,26,185,20.701391465677183,9.640074211502784,5,26,11158.05,429.1557692307693,60.31378378378379,538.2361781076067,0.1286880375708631,0,High Value Customers,82
15144.0,5659.21,3465,24,169,22.368418972332016,13.695652173913045,8,24,5659.21,235.80041666666668,33.48644970414201,536.8420553359683,0.0652688085374598,0,High Value Customers,83
15194.0,8014.58,7175,28,260,19.03700712589073,17.04275534441805,3,28,8014.58,286.235,30.825307692307693,533.0361995249406,0.0924337650534536,0,High Value Customers,84
16746.0,12137.35,8458,41,387,12.981122994652408,9.045989304812837,5,41,12137.35,296.0329268292683,31.36266149870801,532.2260427807487,0.1399825016746398,0,High Value Customers,85
13018.0,9311.68,6675,34,399,15.597453936348408,11.180904522613066,16,34,9311.68,273.8729411764706,23.337543859649124,530.3134338358459,0.1073934805533094,0,High Value Customers,86
14110.0,5699.88,3194,30,170,17.592222222222222,9.858024691358024,37,30,5699.88,189.996,33.528705882352945,527.7666666666667,0.0657378638372664,0,High Value Customers,87
15465.0,3181.27,953,31,87,16.8321164021164,5.042328042328043,20,31,3181.27,102.6216129032258,36.56632183908046,521.7956084656084,0.0366902275292779,0,High Value Customers,88
15044.0,13926.31,4860,32,342,16.212235157159487,5.657741559953434,19,32,13926.31,435.1971875,40.72020467836257,518.7915250291036,0.1606149376014166,0,High Value Customers,89
13001.0,14412.5,8131,33,300,15.682807399347116,8.84766050054407,4,33,14412.5,436.74242424242425,48.04166666666666,517.5326441784548,0.1662222647765572,0,High Value Customers,90
13098.0,7069.89,7006,26,102,19.80361344537815,19.62464985994398,1,26,7069.89,271.9188461538462,69.31264705882353,514.8939495798319,0.081538465049168,0,High Value Customers,91
13004.0,11532.05,8744,36,416,14.184563345633457,10.755227552275525,12,36,11532.05,320.3347222222222,27.721274038461537,510.6442804428044,0.1330014548840587,0,High Value Customers,92
13552.0,3805.14,1827,22,135,23.20207317073171,11.140243902439025,66,22,3805.14,172.9609090909091,28.18622222222222,510.4456097560976,0.0438854458693404,0,High Value Customers,93
18065.0,5272.7300000000005,2079,29,193,17.459370860927155,6.8841059602649,6,29,5272.7300000000005,181.818275862069,27.31984455958549,506.3217549668875,0.0608114568711394,0,High Value Customers,94
14060.0,3602.84,3983,27,86,18.571340206185567,20.530927835051543,5,27,3602.84,133.43851851851852,41.893488372093024,501.4261855670103,0.0415522792317482,0,High Value Customers,95
15805.0,8821.73,5737,29,328,17.22994140625,11.205078125,23,29,8821.73,304.1975862068965,26.89551829268293,499.66830078125,0.1017427885410094,0,High Value Customers,96
13418.0,7825.08,5956,31,310,15.969551020408163,12.155102040816326,12,31,7825.08,252.42193548387093,25.242193548387096,495.05608163265305,0.0902482233934253,0,High Value Customers,97
18226.0,9418.46,6673,26,288,19.02719191919192,13.480808080808082,44,26,9418.46,362.2484615384616,32.70298611111112,494.70698989899,0.1086249957958309,0,High Value Customers,98
15291.0,2795.93,1491,25,90,19.55195804195804,10.426573426573428,26,25,2795.93,111.8372,31.065888888888885,488.79895104895104,0.0322460237125217,0,High Value Customers,99
16592.0,7253.51,5152,28,221,17.352894736842106,12.325358851674642,4,28,7253.51,259.05392857142857,32.821312217194574,485.881052631579,0.0836561914851278,0,High Value Customers,100
18229.0,2799.71,1255,21,48,22.94844262295082,10.28688524590164,12,21,2799.71,133.31952380952382,58.32729166666667,481.91729508196727,0.0322896192137085,0,High Value Customers,101
14755.0,8670.710000000001,4069,25,213,19.268244444444445,9.042222222222222,10,25,8670.710000000001,346.82840000000004,40.70755868544602,481.7061111111111,0.1000010444697826,0,High Value Customers,102
15601.0,12759.01,9596,30,306,15.9487625,11.995,11,30,12759.01,425.30033333333336,41.69611111111112,478.46287500000005,0.1471522316396698,0,High Value Customers,103
13999.0,7054.1,4377,29,163,16.443123543123544,10.202797202797203,10,29,7054.1,243.2448275862069,43.27668711656442,476.8505827505828,0.0813563557995012,0,High Value Customers,104
16656.0,602.23,341,19,8,25.092916666666667,14.208333333333334,120,19,602.23,31.696315789473687,75.27875,476.7654166666667,0.0069456398623685,0,High Value Customers,105
12474.0,11318.29,7742,29,367,16.40331884057971,11.220289855072464,17,29,11318.29,390.2858620689656,30.840027247956407,475.6962463768117,0.1305361177587413,0,High Value Customers,106
15640.0,11858.45,8474,25,280,19.00392628205128,13.580128205128204,4,25,11858.45,474.338,42.35160714285715,475.0981570512821,0.1367658918119386,0,High Value Customers,107
17735.0,15633.67,10294,26,381,18.24232205367561,12.01166861143524,2,26,15633.67,601.295,41.033254593175855,474.3003733955659,0.1803062642962233,0,High Value Customers,108
15611.0,1431.37,352,24,42,19.60780821917808,4.821917808219178,10,24,1431.37,59.640416666666674,34.0802380952381,470.587397260274,0.0165082784480985,0,High Value Customers,109
16161.0,12067.41,6030,43,457,10.736129893238434,5.364768683274021,2,43,12067.41,280.6374418604651,26.405711159737415,461.6535854092527,0.1391758695706695,0,High Value Customers,110
13081.0,35626.43,31649,26,679,17.619401582591493,15.65232443125618,12,26,35626.43,1370.2473076923077,52.46896907216495,458.1044411473788,0.4108867913619068,0,High Value Customers,111
14040.0,9629.06,4099,35,334,13.08296195652174,5.569293478260869,41,35,9629.06,275.116,28.82952095808383,457.9036684782609,0.1110538880048122,0,High Value Customers,112
15827.0,3531.54,1707,28,124,16.349722222222223,7.902777777777778,73,28,3531.54,126.12642857142858,28.48016129032258,457.7922222222222,0.0407299619739117,0,High Value Customers,113
14739.0,2607.8,2026,24,92,19.035036496350365,14.788321167883211,4,24,2607.8,108.65833333333336,28.345652173913045,456.8408759124088,0.0300762825383733,0,High Value Customers,114
13564.0,14948.13,8691,36,479,12.657180355630825,7.359017781541067,354,36,14948.13,415.22583333333336,31.20695198329854,455.6584928027097,0.1723997934275385,0,High Value Customers,115
13047.0,6559.88,2753,24,187,18.74251428571429,7.865714285714286,32,24,6559.88,273.3283333333333,35.07957219251337,449.82034285714286,0.075656417017342,0,High Value Customers,116
14299.0,4451.41,3460,25,149,17.949233870967742,13.951612903225806,8,25,4451.41,178.0564,29.87523489932886,448.7308467741936,0.0513390079201397,0,High Value Customers,117
16458.0,5690.89,3395,30,91,14.936719160104987,8.910761154855644,3,30,5690.89,189.6963333333333,62.53725274725275,448.1015748031496,0.0656341803569305,0,High Value Customers,118
13113.0,3226.39,1685,37,155,12.08385767790262,6.310861423220974,1,37,3226.39,87.19972972972973,20.81541935483871,447.102734082397,0.0372106055751907,0,High Value Customers,119
16701.0,3389.05,4826,24,115,18.62115384615385,26.51648351648352,9,24,3389.05,141.21041666666667,29.47,446.9076923076924,0.0390865961103896,0,High Value Customers,120
17696.0,5520.85,4857,27,186,16.480149253731344,14.498507462686566,38,27,5520.85,204.47592592592596,29.68198924731183,444.9640298507463,0.0636730747956049,0,High Value Customers,121
12483.0,2614.34,1438,18,59,24.66358490566038,13.566037735849056,17,18,2614.34,145.2411111111111,44.31084745762712,443.9445283018868,0.0301517096753474,0,High Value Customers,122
12949.0,13736.46,7681,22,334,20.17101321585903,11.27900146842878,31,22,13736.46,624.3845454545454,41.127125748503,443.7622907488987,0.158425359320908,0,High Value Customers,123
16814.0,8872.2,4052,36,246,12.28836565096953,5.61218836565097,14,36,8872.2,246.45,36.06585365853659,442.38116343490304,0.1023248692142634,0,High Value Customers,124
14282.0,3922.06,3056,24,99,18.41342723004695,14.347417840375586,3,24,3922.06,163.41916666666663,39.61676767676768,441.9222535211268,0.0452339077737758,0,High Value Customers,125
13985.0,9323.3,4700,22,145,20.00708154506438,10.085836909871244,4,22,9323.3,423.78636363636366,64.29862068965518,440.1557939914164,0.1075274963532541,0,High Value Customers,126
16103.0,3088.07,1931,22,101,19.92303225806452,12.458064516129031,7,22,3088.07,140.3668181818182,30.574950495049507,438.30670967741935,0.0356153331613906,0,High Value Customers,127
16570.0,4351.62,2808,20,107,21.86743718592965,14.110552763819095,15,20,4351.62,217.581,40.66934579439252,437.34874371859297,0.0501881097552098,0,High Value Customers,128
15955.0,6625.08,3233,21,215,20.768275862068965,10.134796238244514,24,21,6625.08,315.48,30.814325581395348,436.1337931034483,0.0764083817468082,0,High Value Customers,129
17961.0,2741.74,1490,100,485,4.358887122416534,2.368839427662957,21,100,2741.74,27.4174,5.653072164948453,435.8887122416534,0.0316210395301632,0,High Value Customers,130
17416.0,10712.43,6917,21,282,20.640520231213877,13.327552986512524,30,21,10712.43,510.1157142857143,37.98734042553192,433.45092485549134,0.1235486123753918,0,High Value Customers,131
16186.0,8278.03,6426,26,171,16.65599597585513,12.929577464788732,23,26,8278.03,318.38576923076926,48.409532163742696,433.0558953722334,0.0954721869549546,0,High Value Customers,132
13491.0,4071.56,2207,27,140,16.02976377952756,8.688976377952756,52,27,4071.56,150.7985185185185,29.082571428571427,432.8036220472441,0.0469581213789168,0,High Value Customers,133
15129.0,3282.54,2430,22,78,19.53892857142857,14.464285714285714,50,22,3282.54,149.20636363636365,42.08384615384615,429.8564285714285,0.0378581948322386,0,High Value Customers,134
12720.0,6872.52,5582,29,261,14.779612903225807,12.004301075268817,3,29,6872.52,236.9834482758621,26.331494252873565,428.6087741935484,0.0792621570943406,0,High Value Customers,135
13269.0,7093.66,5524,28,238,15.255182795698923,11.879569892473118,1,28,7093.66,253.345,29.80529411764706,427.1451182795699,0.0818126092457847,0,High Value Customers,136
15260.0,6576.93,3508,23,180,18.52656338028169,9.88169014084507,100,23,6576.93,285.9534782608696,36.5385,426.1109577464789,0.0758530581007377,0,High Value Customers,137
12839.0,8766.22,6248,26,154,16.294089219330854,11.613382899628252,3,26,8766.22,337.16230769230765,56.92350649350649,423.64631970260217,0.1011025805328396,0,High Value Customers,138
14258.0,844.1,722,15,18,28.136666666666667,24.066666666666663,90,15,844.1,56.27333333333333,46.894444444444446,422.05,0.0097351752782578,0,High Value Customers,139
14092.0,6211.5,3337,24,167,17.546610169491526,9.426553672316384,8,24,6211.5,258.8125,37.19461077844311,421.1186440677966,0.0716384803233016,0,High Value Customers,140
12843.0,2962.2200000000003,1326,26,120,16.186994535519126,7.245901639344262,66,26,2962.2200000000003,113.93153846153848,24.685166666666667,420.86185792349727,0.0341638797687017,0,High Value Customers,141
16353.0,2513.21,1664,20,68,20.943416666666668,13.866666666666667,18,20,2513.21,125.6605,36.958970588235296,418.8683333333333,0.0289853570205787,0,High Value Customers,142
16497.0,5933.52,2894,23,232,18.200981595092024,8.877300613496933,50,23,5933.52,257.97913043478263,25.575517241379316,418.6225766871166,0.0684324810058628,0,High Value Customers,143
17920.0,11919.16,6741,54,706,7.734691758598313,4.374432186891629,4,54,11919.16,220.7251851851852,16.882662889518414,417.6733549643089,0.1374660724672437,0,High Value Customers,144
17001.0,5638.2,3314,19,106,21.93852140077821,12.894941634241246,1,19,5638.2,296.7473684210526,53.19056603773585,416.831906614786,0.0650264959766303,0,High Value Customers,145
16700.0,8500.42,6519,25,260,16.667490196078433,12.782352941176471,9,25,8500.42,340.0168,32.69392307692308,416.6872549019608,0.0980370556081139,0,High Value Customers,146
17716.0,10571.7,6372,21,322,19.834333958724205,11.954971857410882,29,21,10571.7,503.41428571428577,32.83136645962733,416.5210131332083,0.1219255449462848,0,High Value Customers,147
14944.0,5236.21,3290,19,161,21.908828451882844,13.765690376569038,30,19,5236.21,275.59,32.52304347826087,416.2677405857741,0.0603902643570273,0,High Value Customers,148
17068.0,8747.73,4314,47,250,8.81827620967742,4.348790322580645,12,47,8747.73,186.121914893617,34.99092,414.4589818548387,0.100889331639468,0,High Value Customers,149
13488.0,11546.66,6561,23,361,18.013510140405614,10.23556942277691,17,23,11546.66,502.0286956521739,31.98520775623269,414.3107332293291,0.1331699549561063,0,High Value Customers,150
13798.0,1395.93,2146,27,76,15.33989010989011,23.582417582417584,1,27,1395.93,51.70111111111111,18.3675,414.17703296703297,0.0160995417914684,0,High Value Customers,151
